Pagina,Views,Uniche,Tempo,Entrate,Rimbalzo,uscita,Valore,Author,title,Date
/innovazione/scienze/quali-sono-gli-effetti-della-ketamina-la-droga-che-ha-ucciso-matthew-perry/,9342,8800,"330,62",8684,"67,46%","93,03%","0,00",Andrea Centini,"Quali sono gli effetti della ketamina, la droga che ha ucciso Matthew Perry",2023-12-16T09:48:11+01:00
/innovazione/tecnologia/le-confessioni-del-cripto-guru-bankman-fried-dopo-il-fallimento-sono-luomo-piu-odiato-al-mondo/,9312,8535,"338,40",8091,"68,53%","85,37%","0,00",Elisabetta Rosso,Le confessioni del cripto guru Bankman-Fried: “Dopo il fallimento sono l’uomo più odiato al mondo”,2023-09-15T17:01:33+02:00
/innovazione/tecnologia/ora-su-whatsapp-puoi-usare-un-codice-segreto-per-nascondere-le-chat-a-chiunque/,9310,8638,"217,03",8273,"57,52%","89,58%","0,00",Valerio Berra,Ora su WhatsApp puoi usare un Codice Segreto per nascondere le chat a chiunque,2023-11-30T17:55:52+01:00
/innovazione/OLD_tech.fanpage.it/questo-treno-superveloce-puo-portarti-da-milano-a-napoli-in-unora-e-mezza/p13/,9309,8606,"123,12",8602,"66,07%","92,28%","0,00",-,-,-
/innovazione/scienze/asteroide-scoperto-poche-ore-prima-dellimpatto-contro-la-terra-le-immagini-spettacolari/,9307,8378,"123,61",7691,"56,25%","84,83%","0,00",Andrea Centini,Asteroide scoperto poche ore prima dell’impatto contro la Terra: le immagini spettacolari,2023-02-13T16:17:48+01:00
/innovazione/scienze/cose-la-retinite-pigmentosa-la-malattia-di-cui-soffre-annalisa-minetti-sintomi-e-cause/,9283,8633,"266,56",7488,"69,84%","84,52%","0,00",Andrea Centini,"Cos’è la retinite pigmentosa, la malattia di cui soffre Annalisa Minetti: sintomi e cause",2023-09-25T09:20:09+02:00
/innovazione/tecnologia/ce-solo-un-motivo-per-cui-vale-la-pena-giocare-al-nuovo-capitolo-di-assassins-creed/,9281,8712,"371,05",8597,"61,29%","92,90%","0,00",Lorena Rao,C’è solo un motivo per cui vale la pena giocare al nuovo capitolo di Assassin’s Creed,2023-10-06T16:56:50+02:00
/innovazione/tecnologia/la-tiktoker-charli-damelio-ha-venduto-il-suo-volto-allintelligenza-artificiale-quanto-ha-guadagnato/,9258,8533,"285,99",8105,"56,84%","87,16%","0,00",Elisabetta Rosso,La tiktoker Charli D’Amelio ha venduto il suo volto all’intelligenza artificiale: quanto ha guadagnato,2023-10-13T14:15:10+02:00
/innovazione/tecnologia/abbiamo-visto-cosa-ce-davvero-nellarchivio-sugli-ufo-diffuso-dal-pentagono/,9257,8406,"258,33",7271,"48,79%","78,69%","0,00",Valerio Berra,Abbiamo visto cosa c’è davvero nell’archivio sugli Ufo diffuso dal Pentagono,2023-09-07T11:42:01+02:00
/innovazione/scienze/il-nucleo-che-ruota-allinterno-della-terra-sembra-essersi-fermato-e-aver-cambiato-direzione/,9243,8193,"216,35",7536,"72,13%","82,69%","0,00",Valeria Aiello,Il nucleo che ruota all’interno della Terra sembra essersi fermato e aver cambiato direzione,2023-01-24T15:18:54+01:00
/innovazione/scienze/i-veri-sintomi-del-long-covid-sono-solo-12-secondo-un-nuovo-studio/,9238,8389,"181,43",7559,"68,01%","83,36%","0,00",Andrea Centini,"I veri sintomi del Long Covid sono solo 12, secondo un nuovo studio",2023-05-29T17:50:10+02:00
/innovazione/scienze/covid-e-influenza-in-italia-picchi-attesi-tra-natale-e-capodanno-i-sintomi-delle-diverse-infezioni/?acc=whatsapp-fp,9226,8460,"333,22",8269,"69,18%","89,72%","0,00",Valeria Aiello,"Covid e influenza in Italia, picchi attesi tra Natale e Capodanno: i sintomi delle diverse infezioni",2023-12-26T13:40:56+01:00
/innovazione/scienze/gel-e-disinfettanti-usati-contro-il-covid-possono-fare-piu-male-che-bene/,9226,8349,"214,78",7844,"74,96%","85,20%","0,00",Valeria Aiello,Gel e disinfettanti usati contro il Covid possono fare più male che bene,2023-05-09T18:02:46+02:00
/innovazione/scienze/ora-sappiamo-perche-le-dita-in-acqua-diventano-raggrinzite/,9193,8713,"313,51",8671,"57,45%","94,31%","0,00",Valeria Aiello,Ora sappiamo perché le dita in acqua diventano raggrinzite,2022-06-27T14:55:39+02:00
/innovazione/tecnologia/dal-salone-del-libro-alla-treccani-leditoria-si-e-accorta-di-booktok-e-potrebbe-essere-un-problema/,9178,8398,"297,39",8100,"66,26%","86,86%","0,00",Elisabetta Rosso,Dal Salone del Libro alla Treccani: l’editoria si è accorta di BookTok e potrebbe essere un problema,2023-04-09T12:57:02+02:00
/innovazione/scienze/covid-qual-e-la-variante-del-coronavirus-che-deve-preoccuparci-di-piu-per-lautunno/,9151,8560,"312,58",8023,"54,87%","89,60%","0,00",Andrea Centini,"Covid, qual è la variante del coronavirus che deve preoccuparci di più per l’autunno",2023-09-05T18:07:37+02:00
/innovazione/tecnologia/sexting-guerra-e-lenticchie-google-mostra-cosa-hanno-cercato-gli-italiani-nel-2023/,9136,8503,"276,48",8181,"52,79%","90,27%","0,00",Elisabetta Rosso,"Sexting, guerra e lenticchie: Google mostra cosa hanno cercato gli italiani nel 2023",2023-12-11T09:01:19+01:00
/innovazione/scienze/marte-mercurio-e-la-luna-ad-agosto-disegnano-uno-triangolo-nel-cielo-quando-e-come-vederli/,9099,8197,"203,37",8042,"62,85%","87,65%","0,00",Andrea Centini,"Ad agosto Marte, Mercurio e la Luna disegnano un triangolo nel cielo: quando e come vederli",2023-08-17T20:21:54+02:00
/innovazione/tecnologia/la-storia-di-atomic-heart-il-videogioco-russo-ambientato-in-unione-sovietica-che-ora-e-sommerso-dalle-critiche/,9029,8426,"305,66",8250,"79,03%","91,51%","0,00",Lorena Rao,"La storia di Atomic Heart, il videogioco russo ambientato in Unione Sovietica che ora è sommerso dalle critiche",2023-01-23T18:35:29+01:00
/innovazione/scienze/italiani-creano-un-cerotto-che-ripara-il-cuore-dopo-un-infarto-efficace-in-test-in-laboratorio/,9026,8284,"275,49",8133,"72,19%","89,93%","0,00",Andrea Centini,Italiani creano un “cerotto” che ripara il cuore dopo un infarto: efficace in test in laboratorio,2023-07-05T18:07:21+02:00
/innovazione/tecnologia/chiara-ferragni-consiglia-su-facebook-un-modo-per-fare-trading-online-o-forse-no/,9023,8104,"293,92",7938,"50,93%","87,37%","0,00",Valerio Berra,"Chiara Ferragni consiglia su Facebook un modo per fare trading online, o forse no",2023-10-30T12:31:47+01:00
/innovazione/scienze/nido-con-74-uova-di-tartaruga-marina-scoperto-sul-lido-di-latina-le-splendide-immagini/,9009,8201,"218,49",8088,"74,76%","89,43%","0,00",Andrea Centini,Nido con 74 uova di tartaruga marina scoperto sul lido di Latina: le splendide immagini,2023-08-14T13:02:31+02:00
/innovazione/tecnologia/quali-sono-gli-attori-di-mare-fuori-che-hanno-guadagnato-piu-follower-con-la-serie/,9009,8455,"314,11",8355,"66,24%","93,10%","0,00",Valerio Berra,Quali sono gli attori di Mare Fuori che hanno guadagnato più follower,2023-04-12T13:32:54+02:00
/innovazione/OLD_scienze.fanpage.it/foto/vite-e-memorie-gli-oggetti-recuperati-dal-relitto/,8996,8362,"749,58",8140,"21,86%","92,00%","0,00",-,-,-
/innovazione/scienze/ecco-eris-la-nuova-variante-covid-aiutata-dai-successi-al-cinema/,8951,8143,"212,58",7449,"59,69%","83,54%","0,00",Valeria Aiello,"Ecco Eris, la nuova variante Covid “aiutata” dai successi al cinema",2023-08-04T18:22:05+02:00
/innovazione/tecnologia/blocco-aereo-negli-usa-il-comandante-recine-mai-visto-un-blocco-del-genere-vi-spiego-come-sono-atterrati-i-piloti/,8950,8044,"212,29",7824,"69,22%","87,12%","0,00",Valerio Berra,Il comandante Racine su blocco dei voli USA: “Ecco cos’è successo e come sono atterrati i piloti”,2023-01-11T16:02:26+01:00
/innovazione/tecnologia/inizia-il-viaggio-della-pyxis-ocean-la-nave-cargo-con-vele-hi-tech-che-si-sposta-grazie-al-vento/,8935,7934,"264,10",7506,"64,74%","86,27%","0,00",Valerio Berra,"Inizia il viaggio della Pyxis Ocean, la nave cargo con vele hi tech che si sposta grazie al vento",2023-08-21T13:48:54+02:00
/innovazione/tecnologia/tiktok-chiude-davvero-il-28-luglio-perche-ci-sono-troppi-utenti-non-proprio/,8913,8309,"302,14",8074,"52,20%","90,36%","0,00",Valerio Berra,TikTok chiude davvero il 28 luglio perché ci sono troppi utenti? Non proprio,2023-06-10T13:49:15+02:00
/innovazione/scienze/scoperta-nuova-specie-di-squalo-demone-ha-gli-occhi-completamente-bianchi-e-lucenti/,8889,8178,"259,03",7728,"69,58%","87,46%","0,00",Andrea Centini,Scoperta nuova specie di squalo demone: ha gli occhi completamente bianchi e lucenti,2023-05-10T18:05:21+02:00
/innovazione/scienze/risvegliato-verme-preistorico-di-50-000-anni-sepolto-nel-permafrost-della-siberia/,8865,8126,"247,60",7836,"59,32%","87,02%","0,00",Andrea Centini,Risvegliato verme preistorico di 50.000 anni trovato nel permafrost della Siberia,2023-07-28T10:44:08+02:00
/innovazione/scienze/come-funziona-il-calixcoca-il-primo-vaccino-contro-la-dipendenza-da-cocaina-e-crack/,8856,8193,"286,22",8043,"63,25%","90,97%","0,00",Andrea Centini,"Come funziona il Calixcoca, il primo vaccino contro la dipendenza da cocaina e crack",2023-10-27T10:44:08+02:00
/innovazione/story/intelligenza-artificiale/,8843,7336,"88,52",4688,"56,73%","50,08%","0,00",-,-,-
/innovazione/tecnologia/threads-la-nuova-app-di-instagram-arriva-in-europa-abbiamo-la-data/,8839,8208,"289,18",8041,"52,01%","90,50%","0,00",Elisabetta Rosso,"Threads, la nuova app di Instagram arriva in Europa: abbiamo la data",2023-12-09T12:47:24+01:00
/innovazione/scienze/cose-il-pomo-dadamo-e-a-cosa-serve-la-sporgenza-sulla-parte-anteriore-del-collo/,8838,8292,"439,84",8281,"42,68%","93,57%","0,00",Valeria Aiello,Cos’è il pomo d’Adamo e a cosa serve la sporgenza sulla parte anteriore del collo,2022-12-20T20:37:40+01:00
/innovazione/scienze/violentissima-eruzione-di-classe-x-sul-sole-plasma-verso-la-terra-attesa-tempesta-solare-il-17/,8832,7806,"281,09",7254,"49,07%","82,76%","0,00",Andrea Centini,"Violentissima eruzione solare di Classe X: attesa tempesta geomagnetica il 17, già primi blackout",2023-12-15T10:24:17+01:00
/innovazione/tecnologia/elon-musk-chiede-di-fermare-per-sei-mesi-lintelligenza-artificiale-e-una-corsa-fuori-controllo/,8832,8197,"371,07",7837,"35,33%","87,33%","0,00",Valerio Berra,Elon Musk chiede di fermare per sei mesi l’intelligenza artificiale: “È una corsa fuori controllo”,2023-03-29T18:52:10+02:00
/innovazione/tecnologia/ora-per-proteggersi-le-pecore-puzzano-come-i-lupi-come-funziona-il-collare-ai-ferormoni/,8825,8217,"284,82",8022,"75,13%","90,44%","0,00",Elisabetta Rosso,Ora per proteggersi le pecore puzzano come i lupi: come funziona il collare ai ferormoni,2023-10-11T13:12:29+02:00
/innovazione/tecnologia/perche-sono-crollati-cosi-tanti-edifici-nel-terremoto-in-turchia-e-siria/,8822,7827,"258,70",7552,"69,10%","85,43%","0,00",Valerio Berra,Perché sono crollati così tanti edifici nel terremoto in Turchia e Siria?,2023-02-11T15:19:01+01:00
/innovazione/tecnologia/netflix-elimina-il-piano-base-senza-pubblicita-in-italia-quali-abbonamenti-rimangono-e-i-costi/,8818,8232,"278,06",7750,"51,19%","88,78%","0,00",Valerio Berra,Netflix elimina il piano Base senza pubblicità in Italia: quali abbonamenti rimangono e i costi,2023-10-10T13:32:44+02:00
/innovazione/tecnologia/fao-e-oms-i-problemi-della-carne-coltivata-sono-gli-stessi-degli-alimenti-tardizionali/,8803,8161,"350,75",7895,"63,49%","88,14%","0,00",Elisabetta Rosso,Fao e Oms: “I problemi della carne coltivata sono gli stessi degli alimenti tardizionali”,2023-04-16T16:50:56+02:00
/innovazione/shopping-news/migliori-lavasciuga-slim-del-2023-classifica-e-guida-allacquisto/,8802,8024,"375,42",7956,"61,58%","90,37%","0,00",Quale Compro Team,Migliori lavasciuga slim del 2024: classifica e guida all’acquisto,2023-12-20T17:41:35+01:00
/innovazione/scienze/la-cometa-del-diavolo-in-avvicinamento-alla-terra-e-enorme-ed-esplosiva-sara-visibile-nel-2024/,8788,7944,"238,50",7374,"59,00%","85,43%","0,00",Andrea Centini,"La “cometa del Diavolo” in avvicinamento alla Terra, è enorme ed esplosiva: sarà visibile nel 2024",2023-10-23T08:27:59+02:00
/innovazione/tecnologia/tutti-i-problemi-di-bold-glamour-il-filtro-di-tiktok-che-vuole-rendere-i-volti-perfetti/,8777,7423,"185,41",6938,"67,74%","80,73%","0,00",Elisabetta Rosso,"Tutti i pericoli del Bold Glamour, il filtro di TikTok che vuole “rendere i volti perfetti”",2023-03-03T13:02:13+01:00
/innovazione/tecnologia/per-bard-silvio-berlusconi-e-ancora-vivo-tutti-i-problemi-con-lintelligenza-artificiale-di-google/,8776,8183,"295,18",7830,"62,32%","89,94%","0,00",Valerio Berra,"Per Bard Silvio Berlusconi è ancora vivo, tutti i problemi con l’intelligenza artificiale di Google",2023-07-13T15:13:16+02:00
/innovazione/scienze/la-sonda-russa-luna-25-si-e-schiantata-sul-satellite-grave-danno-di-immagine-per-mosca/,8771,8079,"300,12",7860,"65,53%","87,32%","0,00",Andrea Centini,La sonda russa Luna-25 si è schiantata sul satellite,2023-08-20T12:10:33+02:00
/innovazione/tecnologia/in-libia-il-ciclone-daniel-ha-creato-laghi-e-fiumi-nel-deserto-le-immagini-dei-satelliti/,8770,7475,"241,23",7196,"64,53%","79,90%","0,00",Valerio Berra,In Libia il ciclone Daniel ha creato laghi e fiumi nel deserto: le immagini dei satelliti,2023-09-14T17:22:47+02:00
/innovazione/scienze/cancro-aumentano-le-diagnosi-dei-tumori-in-italia-quali-sono-i-piu-frequenti-e-letali/?acc=whatsapp-fp,8764,8055,"382,31",7941,"70,93%","89,05%","0,00",Andrea Centini,"Cancro, aumentano le diagnosi dei tumori in Italia: quali sono i più frequenti e letali",2023-12-12T13:53:56+01:00
/innovazione/tecnologia/come-sapere-cosa-hai-ascoltato-di-piu-questanno-senza-aspettare-spotify-wrapped/,8728,8156,"209,31",7778,"40,01%","90,33%","0,00",Elisabetta Rosso,"Come sapere cosa hai ascoltato di più quest’anno, senza aspettare Spotify Wrapped",2023-11-24T12:08:37+01:00
/innovazione/tecnologia/questa-limousine-e-lauto-piu-lunga-del-mondo-ha-anche-un-eliporto/p2/,8693,7879,"122,45",7837,"53,96%","90,42%","0,00",Lorena Rao,Questa limousine è l’auto più lunga del mondo (ha anche un eliporto),2022-03-21T15:23:26+01:00
/innovazione/tecnologia/cosa-sono-i-proiettili-flash-ball-con-cui-e-stato-ucciso-un-ragazzo-a-marsiglia/,8689,8017,"315,77",7841,"54,65%","88,58%","0,00",Valerio Berra,Cosa sono i “proiettili flash ball” con cui la polizia francese ha ucciso un ragazzo a Marsiglia,2023-07-05T08:12:53+02:00
/innovazione/tecnologia/il-nuovo-aereo-dellareonautica-italiana-annienta-il-nemico-con-raggi-invisibili-come-funziona/,8677,7904,"300,73",7672,"63,90%","87,85%","0,00",Elisabetta Rosso,"Il nuovo aereo dell’Aereonautica Italiana annienta il nemico con raggi invisibili, come funziona",2023-12-05T16:10:54+01:00
/innovazione/tecnologia/la-storia-di-peter-thiel-il-miliardario-che-vuole-farsi-congelare-dopo-la-morte-per-tornare-in-vita/,8662,8022,"296,69",7700,"67,90%","88,06%","0,00",Valerio Berra,"La storia di Peter Thiel, il miliardario che vuole farsi congelare dopo la morte per tornare in vita",2023-05-08T11:17:09+02:00
/innovazione/scienze/approvato-farmaco-che-fa-ricrescere-oltre-l80-dei-capelli-nei-pazienti-con-una-forma-di-alopecia/,8654,7784,"296,43",7602,"51,90%","87,20%","0,00",Andrea Centini,Approvato farmaco che fa ricrescere oltre l’80% dei capelli nei pazienti con una forma di alopecia,2023-06-27T12:50:36+02:00
/innovazione/scienze/bradipo-attaccato-da-un-predatore-reagisce-con-decisione-e-sopravvive-il-rarissimo-video/,8631,7787,"198,57",7360,"62,25%","81,33%","0,00",Andrea Centini,Bradipo attaccato da un predatore reagisce con decisione e sopravvive: il rarissimo video,2023-08-10T08:55:33+02:00
/innovazione/tecnologia/a-firenze-ce-uno-studio-legale-che-usa-chatgpt-come-avvocato-a-volte-funziona-meglio-di-un-umano/,8627,7860,"297,43",7404,"61,35%","86,50%","0,00",Elisabetta Rosso,A Firenze c’è uno studio legale che usa ChatGPT come avvocato: “A volte funziona meglio di un umano”,2023-03-27T08:47:29+02:00
/innovazione/tecnologia/whatsapp-smettera-di-funzionare-su-49-modelli-di-smartphone-da-gennaio-2023-ecco-quali/p1/,8614,7903,"126,39",7880,"51,87%","91,48%","0,00",Valerio Berra,WhatsApp smetterà di funzionare su 49 modelli di smartphone da gennaio 2023: ecco quali,2022-12-27T11:44:10+01:00
/innovazione/tecnologia/whatsapp-lancia-ufficialmente-i-canali-come-funzionano-e-a-cosa-servono/,8605,7907,"292,40",7489,"53,98%","87,24%","0,00",Valerio Berra,"WhatsApp lancia ufficialmente i Canali, come funzionano e a cosa servono",2023-06-08T09:04:42+02:00
/innovazione/scienze/squalo-bianco-attaccato-e-ucciso-dalle-orche-lo-scontro-fra-predatori-filmato-per-la-prima-volta/p3/,8604,7468,"149,39",7385,"43,35%","85,56%","0,00",Andrea Centini,Squalo bianco attaccato e ucciso dalle orche: lo scontro fra predatori filmato per la prima volta,2022-10-06T12:40:47+02:00
/innovazione/scienze/come-fanno-le-zanzare-a-scegliere-chi-pungere/,8603,8158,"258,56",8064,"51,37%","91,49%","0,00",Valeria Aiello,Come fanno le zanzare a scegliere chi pungere,2023-05-21T12:27:12+02:00
/innovazione/OLD_scienze.fanpage.it/perche-ci-sono-sagome-di-uccelli-neri-disegnate-sui-vetri-delle-autostrade/p13/,8589,8316,"329,05",8309,"33,48%","96,69%","0,00",-,-,-
/innovazione/scienze/campi-flegrei-cose-la-risalita-dei-fluidi-e-come-provoca-i-terremoti-la-spiegazione-dellesperto/,8588,7818,"407,74",7641,"56,37%","89,00%","0,00",Andrea Centini,"Campi Flegrei, cos’è la risalita dei fluidi e come provoca i terremoti: la spiegazione dell’esperto",2023-10-03T16:29:57+02:00
/innovazione/tecnologia/nuove-regole-contro-i-call-center-selvaggi-cosa-cambia-con-il-regolamento-dellagcom/,8569,8130,"361,09",7827,"54,32%","89,91%","0,00",Elisabetta Rosso,“Nuove regole contro i call center selvaggi”: cosa cambia con il regolamento dell’Agcom,2023-08-02T09:28:41+02:00
/innovazione/scienze/stasera-magnifico-incontro-tra-venere-e-le-pleiadi-a-che-ora-e-come-vederli-a-occhio-nudo/,8561,7874,"204,56",7651,"77,05%","90,09%","0,00",Andrea Centini,Stasera magnifico incontro tra Venere e le Pleiadi: a che ora e come vederli a occhio nudo,2023-04-11T19:59:17+02:00
/innovazione/scienze/i-primi-umani-moderni-hanno-avuto-bisogno-di-tre-ondate-migratorie-per-colonizzare-leuropa/,8552,7610,"300,54",7317,"69,55%","85,37%","0,00",Valeria Aiello,I primi umani moderni hanno avuto bisogno di tre ondate migratorie per colonizzare l’Europa,2023-05-08T12:41:59+02:00
/innovazione/scienze/danni-multipli-agli-organi-nei-pazienti-con-long-covid-lo-dimostrano-le-risonanze-magnetiche/,8550,7831,"263,71",7483,"77,08%","86,37%","0,00",Andrea Centini,Danni multipli agli organi nei pazienti con Long Covid: lo dimostrano le risonanze magnetiche,2023-09-23T15:07:11+02:00
/innovazione/tecnologia/dove-arrivano-tutti-i-tag-che-riceviamo-su-instagram/,8522,7871,"161,61",7471,"48,84%","83,16%","0,00",Valerio Berra,Da dove arrivano tutti i tag che riceviamo su Instagram,2023-04-15T13:27:35+02:00
/innovazione/scienze/colossale-eruzione-in-russia-lo-shiveluch-sprigiona-colonna-di-cenere-alta-20-km-villaggi-sommersi/,8521,7552,"170,12",7044,"67,57%","80,62%","0,00",Andrea Centini,"Colossale eruzione in Russia, lo Shiveluch sprigiona colonna di cenere alta 20 km: villaggi sommersi",2023-04-11T12:46:04+02:00
/innovazione/scienze/coco-il-cane-alcolizzato-salvato-dai-veterinari-primo-caso-di-questo-genere/,8514,7898,"250,96",7624,"67,78%","89,57%","0,00",Andrea Centini,"Coco, il cane ‘alcolizzato’ salvato dai veterinari: “Primo caso di questo genere”",2023-04-08T15:52:50+02:00
