Pagina;Views;Uniche;Tempo;Entrate;Rimbalzo;uscita;Valore
/innovazione/scienze/quali-sono-i-sintomi-covid-da-non-sottovalutare/;28438;26348;192,56;25494;70,01%;91,04%;0,00
/innovazione/tecnologia/frank-gramuglia-quanto-guadagno-piu-di-quando-andavo-a-lavorare-non-voglio-mai-piu-tornare-in-ufficio/p1/;28389;26544;319,89;26529;38,12%;93,28%;0,00
/innovazione/tecnologia/quando-e-in-quali-regioni-si-terranno-i-prossimi-test-it-alert-con-i-messaggi-di-emergenza/;28355;25381;146,45;16208;48,85%;74,48%;0,00
/innovazione/tecnologia/rientrato-il-down-di-tim-come-chiedere-il-rimborso-dopo-i-problemi-inviare-subito-i-reclami/;28301;26162;240,46;25889;66,67%;91,50%;0,00
/innovazione/scienze/sembra-esserci-una-semplice-ragione-per-cui-non-troviamo-la-vita-su-marte/;28260;26111;224,36;25744;70,13%;91,03%;0,00
/innovazione/scienze/il-deserto-del-sahara-imbiancato-dalla-neve-le-suggestive-e-spettacolari-immagini/;27972;23106;118,26;22307;66,26%;80,37%;0,00
/innovazione/scienze/chi-fa-almeno-7-500-passi-al-giorno-ha-un-rischio-dimezzato-di-complicazioni-dopo-un-intervento/;27947;26336;237,96;25854;83,93%;91,67%;0,00
/innovazione/scienze/cosa-sono-i-bacini-di-laminazione-e-perche-avrebbero-potuto-salvare-la-romagna-dalle-inondazioni/;27924;25113;329,72;24914;57,59%;88,15%;0,00
/innovazione/scienze/cose-il-norovirus-e-come-si-trasmette-il-virus-intestinale-i-sintomi-negli-adulti-e-nei-bambini/;27919;25631;218,72;25136;70,01%;90,01%;0,00
/innovazione/tecnologia/questa-bici-ha-tutte-e-due-le-ruote-triangolari-ma-funziona-benissimo/;27911;24882;290,47;24324;63,50%;87,37%;0,00
/innovazione/tecnologia/gli-hacker-russi-che-attaccano-litalia-vogliono-solo-una-cosa-e-non-sono-i-nostri-dati/;27850;25901;238,76;25148;79,37%;90,59%;0,00
/innovazione/scienze/magnifici-draghi-blu-velenosi-avvistati-in-spagna-non-accadeva-da-300-anni/;27834;25759;241,04;24514;69,21%;87,96%;0,00
/innovazione/scienze/cose-la-tachicardia-parossistica-sopraventricolare-il-problema-al-cuore-di-cui-soffre-laura-pausini/;27808;25385;261,47;24913;70,74%;89,56%;0,00
/innovazione/tecnologia/il-miliardario-brian-johnson-si-inietta-il-sangue-del-figlio-per-tornare-giovane/;27677;25431;313,19;24110;54,84%;87,38%;0,00
/innovazione/scienze/i-piu-antichi-ghiacciai-della-terra-scoperti-sotto-grandi-depositi-doro-in-sudafrica/;27667;25013;274,04;23362;66,20%;84,89%;0,00
/innovazione/scienze/ce-un-modo-di-camminare-che-riduce-il-rischio-di-sviluppare-diabete-di-tipo-2/;27457;24905;223,22;24241;67,24%;88,62%;0,00
/innovazione/scienze/cosa-succede-se-il-cane-ti-lecca-la-faccia-e-perche-e-pericoloso/p1/;27380;25395;189,10;25350;65,93%;92,31%;0,00
/innovazione/scienze/quali-sono-i-sintomi-di-covid-della-variante-eris-dominante-in-italia/?acc=whatsapp-fp;27365;25247;359,61;24778;67,85%;89,87%;0,00
/innovazione/scienze/attenzione-a-questo-pesce-sembra-unorata-ma-e-allucinogeno/;27318;24745;177,69;24452;60,55%;88,63%;0,00
/innovazione/scienze/per-la-prima-volta-osservata-una-stella-mentre-divora-un-pianeta-e-il-probabile-destino-della-terra/;27201;24903;256,53;24026;64,76%;89,12%;0,00
/innovazione/scienze/per-la-prima-volta-trasmessa-lenergia-solare-dallo-spazio-alla-terra-grazie-a-una-nuova-tecnologia/;27189;24408;303,67;23648;60,16%;87,24%;0,00
/innovazione/scienze/cosa-sono-gli-a-10-i-carri-armati-dei-cieli-inviati-dagli-usa-per-la-crisi-in-medio-oriente/;27155;24318;420,41;23878;63,96%;87,00%;0,00
/innovazione/scienze/equinozio-dautunno-2023-cose-quando-cade-e-perche-non-e-sempre-il-23-settembre/;27103;24680;361,58;24440;52,00%;90,17%;0,00
/innovazione/scienze/quanto-costa-unora-di-condizionatore/;27066;25515;274,17;25033;49,38%;93,07%;0,00
/innovazione/scienze/starship-e-partito-il-primo-test-del-razzo-di-spacex-e-stato-un-successo-il-video-del-lancio/;26916;23656;299,61;22933;55,84%;85,76%;0,00
/innovazione/scienze/come-e-possibile-che-il-terremoto-in-turchia-si-sia-sentito-anche-in-groenlandia/;26865;24083;216,70;22867;64,88%;85,67%;0,00
/innovazione/tecnologia/quanto-guadagnano-le-aziende-di-chiara-ferragni/;26860;24184;212,81;23602;62,85%;88,28%;0,00
/innovazione/scienze/scoperta-pianta-che-produce-decine-di-cannabinoidi-possibile-nuova-cannabis-per-uso-terapeutico/;26703;24469;277,21;23912;69,50%;89,45%;0,00
/innovazione/tecnologia/hanno-venduto-il-mio-dolore-per-350-like-danny-lazzarin-e-il-prezzo-di-vivere-con-gli-hater/;26606;25013;403,75;23969;63,72%;90,68%;0,00
/innovazione/scienze/i-gatti-hanno-un-impatto-ecologico-devastante-uccidono-oltre-2-000-specie-vanno-tenuti-a-casa/;26579;23532;213,53;23229;66,31%;86,88%;0,00
/innovazione/tecnologia/hanno-usato-lintelligenza-artificiale-per-fingere-il-rapimento-di-mia-figlia-e-stato-tremendo/;26579;25040;295,28;24399;74,73%;91,99%;0,00
/innovazione/scienze/la-nasa-ha-un-piano-da-180-milioni-di-dollari-per-distruggere-la-stazione-spaziale-internazionale/;26553;24700;244,01;24125;80,53%;91,15%;0,00
/innovazione/tecnologia/ho-provato-caryn-ai-la-fidanzata-virtuale-da-un-dollaro-al-minuto-costa-troppo-e-ha-oltre-1000-partner/;26368;24331;346,92;23558;66,35%;88,97%;0,00
/innovazione/scienze/covid-perche-oggi-si-rischia-la-reinfezione-entro-poche-settimane/;26322;23953;303,72;23587;57,96%;88,74%;0,00
/innovazione/tecnologia/netflix-sta-per-bloccare-tutti-gli-account-condivisi-come-non-perdere-i-dati-del-profilo/;26319;24364;198,04;23583;56,82%;87,17%;0,00
/innovazione/tecnologia/elon-musk-svela-i-progressi-dei-robot-prodotti-da-tesla-ora-sono-una-legione/;26256;23296;276,47;22232;61,48%;84,47%;0,00
/innovazione/scienze/orca-attacca-uno-squalo-balena-e-ne-divora-il-fegato-le-drammatiche-immagini-riprese-da-un-sub/;26204;22938;200,94;22394;45,45%;84,05%;0,00
/innovazione/tecnologia/quando-esce-spotify-wrapped-2023-la-data-possibile/;26198;24826;345,49;24546;24,93%;93,21%;0,00
/innovazione/scienze/leruzione-del-vulcano-in-islanda-ora-minaccia-una-centrale-geotermica-cosa-puo-succedere/;26188;23383;270,51;23041;25,01%;85,04%;0,00
/innovazione/tecnologia/tutta-la-storia-dei-muyun-brothers-i-tre-fratelli-cinesi-che-cantano-con-la-chitarra-su-tiktok/;26148;22892;274,31;22518;38,09%;86,29%;0,00
/innovazione/scienze/medico-dellantica-roma-sepolto-con-bisturi-aghi-e-pinzette-scoperta-archeologica-straordinaria/;26128;22906;246,66;22527;70,31%;85,23%;0,00
/innovazione/tecnologia/nuovo-down-per-libero-e-virgilio-le-mail-non-funzionano-cosa-sta-succedendo/;26112;24571;287,10;23301;48,61%;90,16%;0,00
/innovazione/scienze/una-piccola-molecola-puo-bloccare-la-crescita-dei-tumori-al-seno-e-alle-ovaie/;26043;23924;214,75;23373;80,81%;89,64%;0,00
/innovazione/OLD_tech.fanpage.it/se-hai-ancora-un-gettone-telefonico-potresti-essere-fortunato-ecco-quanto-valgono-oggi/p4/;26033;24346;222,57;24314;56,37%;93,34%;0,00
/innovazione/scienze/il-buco-nero-della-via-lattea-ruota-a-una-velocita-incredibile-e-trascina-con-se-lo-spaziotempo/;26007;23471;310,51;22353;54,77%;86,25%;0,00
/innovazione/tecnologia/come-funziona-il-pallone-spia-cinese-che-sta-sorvolando-la-base-usa-con-missili-nucleari/;25972;23510;320,54;23198;62,42%;88,37%;0,00
/innovazione/scienze/quali-sono-i-segnali-precursori-di-una-potenziale-eruzione-vulcanica-ai-campi-flegrei/;25852;23216;328,02;22671;64,68%;87,12%;0,00
/innovazione/tecnologia/i-video-incredibili-della-sfera-di-las-vegas-comparsi-su-tiktok/;25762;23243;350,36;22474;37,68%;87,97%;0,00
/innovazione/tecnologia/quanto-costano-le-prime-cuffie-lanciate-da-chiara-ferragni/;25728;24161;242,14;23850;48,38%;91,86%;0,00
/innovazione/OLD_tech.fanpage.it/auguri-di-buon-ferragosto-2020-su-whatsapp-le-migliori-immagini-da-scaricare-gratis/;25638;22389;213,96;21428;54,59%;83,30%;0,00
/innovazione/tecnologia/mi-sono-tatuata-il-nome-del-mio-ragazzo-in-fronte-ora-mi-pento-di-tutto/;25615;23439;231,28;22759;66,53%;89,54%;0,00
/innovazione/scienze/questo-fattore-ti-rende-tre-volte-piu-incline-a-tradire-il-partner/;25591;23767;200,00;22523;82,75%;89,26%;0,00
/innovazione/tecnologia/perche-si-parla-di-zombieing-larte-di-tornare-dopo-una-relazione-come-fossimo-zombie/;25538;23468;247,47;23071;58,42%;90,29%;0,00
/innovazione/scienze/primi-embrioni-di-topo-sviluppati-nello-spazio-emersi-possibili-rischi-per-la-riproduzione-umana/;25526;24115;251,04;23001;81,99%;90,60%;0,00
/innovazione/scienze/in-russia-unorca-di-6-metri-e-stata-probabilmente-uccisa-da-una-piccola-lontra-come-possibile/;25442;23941;240,06;23309;55,51%;91,75%;0,00
/innovazione/tecnologia/il-down-infinito-di-libero-mail-e-virgilio-quando-il-servizio-verra-attivato-andra-comunque-a-singhiozzo/;25354;23631;230,97;22021;62,29%;88,62%;0,00
/innovazione/scienze/il-22-marzo-la-luna-incontra-giove-e-mercurio-quando-vederli-nel-cielo-e-come-riconoscerli/;25319;22074;173,13;21798;75,45%;85,94%;0,00
/innovazione/scienze/dispositivo-rivoluzionario-rileva-il-cancro-nelle-urine-svolta-per-la-diagnosi-precoce/;25289;22780;182,08;21569;78,15%;86,16%;0,00
/innovazione/scienze/sette-mesi-da-astemi-riparano-i-danni-al-cervello-provocati-dallabuso-alcol-lo-dimostra-uno-studio/;25273;23590;229,81;22645;82,28%;90,40%;0,00
/innovazione/tecnologia/it-alert-torna-a-suonare-quando-e-dove-sono-previsti-i-nuovi-test/?acc=whatsapp-fp;25237;23456;370,35;23015;71,01%;90,92%;0,00
/innovazione/scienze/perche-e-pericoloso-bere-lacqua-del-mare-e-usarla-per-condire-e-cucinare/p1/;25148;23721;341,46;23613;43,88%;93,51%;0,00
/innovazione/tecnologia/la-russia-lancia-la-sua-intelligenza-artificiale-si-chiama-gigachat-e-pare-il-meme-del-maschio-alfa/;25099;23334;288,80;22699;72,24%;90,23%;0,00
/innovazione/tecnologia/perche-la-nuova-porta-usb-c-delliphone-15-non-e-una-buona-notizia-per-i-clienti-apple/;25090;23771;319,91;23008;44,94%;90,98%;0,00
/innovazione/scienze/un-fluido-misterioso-sta-fuoriuscendo-dal-fondale-marino-possibile-segnale-di-terremoti-in-arrivo/p2/;25074;23483;225,97;23393;57,67%;93,16%;0,00
/innovazione/tecnologia/attacco-hacker-in-italia-cosa-sta-succedendo-falla-nota-da-2-anni-il-ransomware-chiede-42mila-euro/;25070;22987;187,55;22634;60,69%;90,22%;0,00
/innovazione/tecnologia/caso-isybank-lantitrust-apre-unistruttoria-che-cosa-puo-succedere-adesso-per-i-correntisti/;25002;22907;303,73;22359;47,50%;88,47%;0,00
/innovazione/scienze/asteroide-appena-scoperto-sfiorera-la-terra-nella-notte-tra-il-25-e-il-26-giugno-come-vederlo/;24991;22340;263,56;21804;50,02%;86,92%;0,00
/innovazione/scienze/ecco-dogxim-il-primo-ibrido-tra-un-cane-e-una-volpe-mai-scoperto-perche-preoccupa-gli-esperti/;24967;22534;286,39;21884;55,29%;87,44%;0,00
/innovazione/tecnologia/questa-canzone-non-e-disponibile-cosa-fare-quando-instagram-silenzia-un-vostro-contenuto-con-musica-italiana/;24938;22999;358,87;22556;36,77%;89,57%;0,00
/innovazione/tecnologia/esce-con-il-metal-detector-e-trova-il-piu-grande-tesoro-mai-scoperto-in-norvegia/;24897;22310;240,91;21736;69,19%;87,71%;0,00
/innovazione/tecnologia/e-la-fine-di-tiktok-perche-ora-lapp-rischia-di-essere-bloccata-anche-in-italia/;24861;23270;345,01;22665;44,77%;91,05%;0,00
/innovazione/tecnologia/perche-la-nasa-ha-iniziato-a-costruire-un-razzo-a-propulsione-nucleare/;24834;22317;289,21;21938;63,74%;86,84%;0,00
/innovazione/scienze/i-satelliti-mostrano-i-danni-delle-alluvioni-in-emilia-romagna-interi-laghi-sono-nati-in-poche-ore/;24723;21784;266,13;21614;44,15%;87,25%;0,00
/innovazione/scienze/pillola-anti-cancro-uccide-tutti-i-tumori-in-laboratorio-speranze-per-una-cura-come-funziona/;24644;22711;370,63;21719;55,27%;89,04%;0,00
/innovazione/tecnologia/questa-intelligenza-artificiale-vuole-dirti-quando-morirai-le-sue-previsioni-sono-molto-accurate/;24638;22827;193,61;21877;59,24%;89,11%;0,00
/innovazione/tecnologia/perche-potresti-ricevere-da-amazon-dei-pacchi-che-non-hai-mai-ordinato/;24631;23461;349,46;22732;53,38%;91,86%;0,00
/innovazione/tecnologia/chi-e-barbara-gambatesa-linfluencer-del-caso-porzio-famosa-per-un-video-su-tiktok/;24614;21912;267,00;21305;51,72%;87,02%;0,00
/innovazione/tecnologia/instagram-senza-musica-italiana-non-piace-a-nessuno-cosa-cambia-dopo-la-rottura-tra-meta-e-siae/;24611;22804;429,52;22230;40,24%;90,61%;0,00
/innovazione/tecnologia/arriva-un-nuovo-aggiornamento-per-whatsapp-ora-si-possono-mandare-100-foto-in-una-volta-sola/;24484;23280;180,04;23018;53,12%;93,77%;0,00
/innovazione/scienze/ecco-cosa-le-ha-uccise-risolto-il-mistero-della-strage-di-balene-grigie-nel-pacifico/;24466;22418;267,14;21545;74,42%;86,97%;0,00
/innovazione/scienze/cose-la-depressione-dei-cani-e-come-capire-se-il-tuo-cane-ne-soffre/;24390;22599;282,58;21854;34,76%;90,64%;0,00
/innovazione/scienze/otto-ore-di-solitudine-stancano-come-otto-ore-di-digiuno/;24382;22589;285,21;22134;75,20%;91,51%;0,00
/innovazione/scienze/cose-leffetto-rebound-e-quali-sono-i-sintomi-la-spiegazione-a-fanpage-it-dello-psichiatra-dieci/;24376;22249;288,71;21706;73,62%;88,99%;0,00
/innovazione/scienze/possibili-forme-di-vita-su-cerere-molecole-organiche-probabilmente-originate-li-e-in-acqua/;24343;22111;296,51;21623;67,70%;87,60%;0,00
/innovazione/scienze/polmoniti-sospette-in-cina-pechino-nega-nuovo-virus-oms-preoccupa-resistenza-agli-antibiotici/;24339;22433;237,83;22279;64,78%;90,00%;0,00
/innovazione/scienze/le-stelle-cadenti-illuminano-il-cielo-a-novembre-a-che-ora-e-come-vedere-le-leonidi/;24300;21974;233,45;21779;62,80%;89,23%;0,00
/innovazione/tecnologia/netflix-lancia-un-nuovo-abbonamento-per-aumentare-la-dipendenza-da-streaming/;24211;22987;296,26;22703;70,34%;93,47%;0,00
/innovazione/OLD_tech.fanpage.it/ecco-perche-non-senti-piu-laudio-delle-storie-di-instagram/;24175;22070;540,64;22041;25,68%;90,58%;0,00
/innovazione/tecnologia/frances-haugen-a-fanpage-it-lavoravo-a-facebook-non-dormivo-la-notte-vi-svelo-tutti-i-suoi-segreti/;24065;22443;427,57;21294;65,31%;87,90%;0,00
/innovazione/scienze/tribu-incontattata-affronta-bulldozer-con-arco-e-machete-per-proteggere-la-foresta-il-video/;24042;21464;193,13;20722;69,33%;85,74%;0,00
/innovazione/tecnologia/dieci-anni-di-milanese-imbruttito-siamo-nati-da-una-sbronza-casa-a-milano-fate-prima-a-pavia/;24039;22190;324,44;21739;69,10%;89,88%;0,00
/innovazione/scienze/adolescente-arriva-in-ospedale-con-dolori-lancinanti-aveva-ingoiato-21-magneti-senza-ricordarlo/?from=taboola_exploremore;24017;23263;97,97;11104;90,56%;65,91%;0,00
/innovazione/scienze/forse-abbiamo-trovato-la-piu-grande-riserva-di-litio-della-terra/;23974;22231;214,19;21228;75,98%;88,17%;0,00
/innovazione/tecnologia/tutti-i-cantanti-italiani-che-potete-ancora-usare-per-i-video-su-instagram/;23954;22885;254,52;22351;49,90%;94,22%;0,00
/innovazione/scienze/come-usare-i-tamponi-fai-da-te-quando-farli-e-quanto-fidarsi-del-risultato/;23937;21954;409,16;21901;45,41%;91,36%;0,00
/innovazione/tecnologia/perche-lintelligenza-artificiale-non-passera-mai-lesame-di-maturita-anche-con-un-testo-perfetto/;23921;22352;313,87;21553;63,92%;90,19%;0,00
/innovazione/tecnologia/libero-mail-e-virgilio-non-funzionano-dopo-3-giorni-di-down-attesa-nuova-comunicazione-sui-problemi/;23884;22339;175,44;21040;61,01%;89,42%;0,00
/innovazione/scienze/addio-allultima-femmina-di-tartaruga-gigante-dello-yangtze-la-specie-condannata-allestinzione/;23875;21747;241,16;21172;71,54%;89,13%;0,00
/innovazione/scienze/risolto-il-mistero-del-continente-perduto-ecco-dove-si-trova-e-perche-non-riuscivamo-a-trovarlo/;23852;20994;233,83;20312;76,16%;84,75%;0,00
/innovazione/scienze/mostruoso-fulmine-di-plasma-lungo-500mila-chilometri-scagliato-dal-sole-cosa-sta-succedendo/;23797;21375;190,38;20309;78,78%;86,31%;0,00
/innovazione/scienze/stasera-liss-visibile-a-occhio-nudo-da-tutta-italia-a-che-ora-e-come-riconoscerla/;23709;21540;229,19;20919;69,78%;88,86%;0,00
/innovazione/scienze/inquinanti-banditi-da-decenni-trovati-in-abisso-di-8-000-metri-nessun-luogo-e-al-sicuro-dalluomo/;23645;21695;304,02;21300;71,63%;89,71%;0,00
/innovazione/tecnologia/musk-risponde-a-sangiuliano-con-lincontro-di-mma-potevamo-aiutare-gli-ospedali-ma-zuck-non-e-interessato/;23553;22353;286,81;22153;71,48%;93,09%;0,00
/innovazione/tecnologia/riconosci-il-volto-in-questa-foto-le-illusioni-ottiche-dellintelligenza-artificiale-con-i-paesaggi/;23548;19704;179,51;18926;62,51%;80,81%;0,00
/innovazione/scienze/registrata-la-voce-di-pando-lessere-vivente-piu-pesante-della-terra-ora-puoi-ascoltarla/;23399;21302;275,35;20173;71,49%;87,44%;0,00
/innovazione/tecnologia/ora-su-whatsapp-si-possono-silenziare-le-chiamate-degli-sconosciuti-come-attivare-la-nuova-funzione/;23387;22317;323,63;22027;57,44%;94,35%;0,00
/innovazione/scienze/uomo-positivo-al-coronavirus-della-mers-ricoverato-in-condizioni-critiche-fonte-contagio-non-nota/;23352;21772;192,82;21005;74,96%;88,66%;0,00
/innovazione/OLD_scienze.fanpage.it/top-5-dei-peni-piu-disgustosi-del-regno-animale/;23294;21473;405,95;21397;31,22%;91,88%;0,00
/innovazione/scienze/ce-un-pianeta-simile-alla-terra-nascosto-nel-sistema-solare-lipotesi-degli-scienziati-giapponesi/;23228;21210;357,81;20096;61,90%;87,57%;0,00
/innovazione/shopping-news/i-20-migliori-giochi-per-nintendo-switch-la-classifica-aggiornata-a-dicembre-2023/;23101;21335;403,42;21248;45,15%;92,00%;0,00
/innovazione/scienze/questa-donna-spagnola-ha-trascorso-500-giorni-in-una-grotta-sotterranea-per-unimpresa-da-record/;23052;21544;321,85;20928;70,63%;91,30%;0,00
/innovazione/OLD_tech.fanpage.it/i-migliori-apple-watch-guida-allacquisto-e-recensioni/;23043;21415;747,94;21398;22,26%;92,82%;0,00
/innovazione/tecnologia/whatsapp-lancia-i-videomessaggi-istantanei-sono-come-i-vocali-ma-in-versione-video/;23017;21541;293,17;21131;55,82%;92,13%;0,00
/innovazione/tecnologia/lintelligenza-artificiale-crea-luomo-e-la-donna-piu-belli-del-mondo-secondo-lei/;22938;21259;189,55;20366;44,50%;89,96%;0,00
/innovazione/tecnologia/volete-entrare-nella-sfera-di-las-vegas-i-prezzi-dei-biglietti-sono-stellari/;22922;21128;327,17;20297;45,85%;88,32%;0,00
/innovazione/scienze/rischio-capelli-di-pele-a-causa-di-uneruzione-alle-hawaii-cosa-sono-e-perche-sono-pericolosi/;22918;20198;212,81;19249;71,84%;84,13%;0,00
/innovazione/tecnologia/chi-ha-questa-carta-magic-ora-ha-in-mano-due-milioni-di-dollari-lunico-anello-e-stato-ritrovato/;22917;21290;304,58;21009;63,23%;91,01%;0,00
/innovazione/scienze/un-fluido-misterioso-sta-fuoriuscendo-dal-fondale-marino-possibile-segnale-di-terremoti-in-arrivo/p1/;22834;21558;210,69;21534;59,63%;94,07%;0,00
/innovazione/tecnologia/ora-anche-lintelligenza-artificiale-riesce-a-creare-illusioni-ottiche-il-messaggio-nascosto-nellimmagine/;22765;19088;184,41;18201;60,38%;80,29%;0,00
/innovazione/scienze/cose-e-quando-si-usa-il-narcan-il-medicinale-che-ha-salvato-la-vita-a-madonna/;22741;20890;219,27;19704;66,99%;88,99%;0,00
/innovazione/tecnologia/sapresti-capire-quali-di-questi-volti-sono-generati-dallintelligenza-artificiale/;22732;20066;176,40;19355;48,39%;85,00%;0,00
/innovazione/tecnologia/come-hanno-fatto-a-creare-georgie-il-trailer-di-barbie-con-i-volti-del-governo-italiano/;22703;19887;277,72;19181;55,05%;84,81%;0,00
/innovazione/tecnologia/e-morto-pumba-il-maialino-italiano-diventato-una-piccola-star-dei-social/;22675;20619;200,56;20164;55,21%;90,05%;0,00
/innovazione/scienze/batteri-modificati-bloccano-la-sclerosi-multipla-in-test-di-laboratorio-speranze-per-una-terapia/;22597;20092;301,96;19866;62,66%;87,14%;0,00
/innovazione/tecnologia/un-ufologo-mostra-due-cadaveri-alieni-al-congresso-messicano-durante-unudienza-non-siamo-soli/;22592;18365;232,79;17791;44,68%;78,11%;0,00
/innovazione/scienze/uomo-colpito-da-emorragia-nel-cervello-dopo-lestrazione-di-un-dente-ha-una-rara-malattia-genetica/;22548;21392;244,56;20728;73,49%;90,73%;0,00
/innovazione/scienze/il-segnale-radio-da-un-pianeta-roccioso-aumenta-le-probabilita-di-scoprire-mondi-abitabili/;22524;20570;297,62;19600;71,59%;87,17%;0,00
/innovazione/scienze/ia-creata-da-scienziati-italiani-analizza-i-tumori-e-indica-terapia-iper-precisa-per-colpirli/;22461;19924;212,50;19176;77,37%;86,43%;0,00
/innovazione/scienze/cancro-al-seno-tutti-i-contraccettivi-ormonali-aumentano-il-rischio-anche-i-soli-progestinici/;22437;21009;201,84;20732;80,97%;92,28%;0,00
/innovazione/scienze/uragano-otis-da-tempesta-a-mostro-di-classe-5-in-12-ore-scenario-da-incubo-mai-visto-prima/;22309;20656;248,86;19589;73,16%;88,22%;0,00
/innovazione/scienze/scoperto-il-samario-su-un-pianeta-alieno-e-lelemento-piu-pesante-mai-trovato-in-un-esopianeta/;22298;20371;281,91;19030;71,02%;86,77%;0,00
